listing_id,summary
40941821,Unicorn  is  a  great  host!  it was  a  nice  place  to  have  a  short  getaway!  Location  is  great  however do  expect  to depend  on  grab  for transport.
40966161," An  old  building,  but  with everything  you  need.  Personal  very  friendly  and  helpful."
40974119, the  boss  is  also  very  enthusiastic .
40974363,i  stay  for  3  weeks  and  I  will  no  recommend  it  for  long  stays.
40974569,the location was  easily  accessible  and  a  short  walk  away  from shops.
40975409, close  to  Kent  Ridge  park  so  you  can  easily  enjoy  your  trip  and  continues  to  practice  your  exercise.
40975603,the hotel was very  convenient  to bus  station  5  mins  walk.
40975736,the hotel is an  hour  away  from the  center  you'll  appreciate  the  peace  within  the  neighborhood.
41014661,"the  place  is  a  great  spot,  it's  a  bit  of  a  walk  to  the  station.  I  was  more  than  happy  to  walk  to  most  places."
41014693,in  a  pretty  area  with  not  many  provisions.  it's  a  10  min  walk  to the nearest  bus  stop.
41032597, a  recommended  place in  a  tropical  oasis  along  Saik  Road!  You'll  be  spoiled  for  choice  when it comes  to  food  so  the location is  fantastic.
41032819," a  fantastic  location  with  MRT  and  supermarkets,  restaurants  etc  a  short  walk  away.  the staff  at  Wilby  are  extremely  friendly  and delivered  more  than  initially  mentioned."
41032965,the hotel is in a  lively  neighborhood. the staff were  polite  and  nice.
41033173,the  place  is  near  the  MRT  station  and  hawker  center  which  is  super  nice  it  help  us  save  $$$.
41033189,"the building is walking distance from restos,  shopping  malls,  and the  national  library. the building is  walking distance from restos,  shopping  malls,  and the  national  library."
41070234,"the location was  very  convenient. the apartment was  nice,  clean,  shine."
41089548,"it was  very  easy  to  use  a  mart,  restaurant,  and  other  shops."
41090834,Nice  experience 
41090879,the  host  canceled  this  reservation  3  days  before  arrival. the  place  is  accessible  by bus  to  NUH  but  far  from  MRT  station.
41091240,let  us  checked  in  wrong  room.
41091895,there is not enough  toilets in the guesthouse.
41112238,i  thoroughly  recommend  his  place!  Alan  Klaus  is  a  careful  host.
41116137," i  checked  out,  still  havent  received  the  100sgd  deposit.  i  have  a  video  of  it.  luckily  im  not  afraid  of  cockroach."
41116342,"a  great  place when  you  goes  to  singapore  and  bring  your  kids,cause  it  nears  with  sentosa  island."
41117291, a  quaint  place  to  stay  with  a  small  group  of  friends.  everything  went  smoothly  from  the  first  day  to  the  last  day.
41120765," this  place  has  one  of  the  best  location  vs.  price  in  S'pore.  the  place  is  new,  no-old  building  here.  the  security  is  great  if you travel  alone but  wish  little  human  contact."
41125664, it  really  is  at  3  minutes  from  the  MRT  (and  one  of  the main  lines !
41158163,"a great  location,  very  friendly  and  efficient  staff."
41160357, our  first  time  in  Singapore  we  appreciate  your  good  hospitality.  we  recommend  the  hostel  for  a  group of  friends  or  family  that  needs  a  comfortable  stay.
41202185,the  host canceled  this  reservation  15  days  before  arrival.
41214546,"Great  place,  close to everything."
41296812, it was  quite  good  because  it was  near the  subway station. but  it's  a  bit  difficult  to find  the exact location  of  the hostel.
41299496,very  accommodating  host  and  very  quick  to respond  to  queries.
41305105, there  are  a  lot  of  inexpensive  dining  places  around.
41307190,the  host  canceled  this  reservation  the day  before  arrival.
41323209, Kaurus  is  an  highly  understanding  and  very  responsive  host.  the  place  is  in  a  convenient  location.
41326546,"David's  place  is  in  a  great  location.  owner  was  very  friendly  and  accommodating  but  to be  truthful,  the  pictures."
41388877,Good morning everyone!
41439350,the capsule hotel is a great value for money. the staff is very friendly and helpful.
41439736, it  is  very  convenient  it  is  very  close  to the  university  of  Singapore.
41450369,the  place  is  very  beautiful.  there  is  swimming  pool  and  gym.
41460941,the hotel is a great choice for a 1-2 night stay. the staff are very friendly and helpful.
41476885, host didn't provide  any  good alternative  proposal.  Wonderful  place.  Thank  you  so  much!
41481981,Lorraine is  a  great  host  and  thoughtful.  Definitely will  come  back  again.
41482560,fusionopolis  next  door was  also  a plus  as we  could  pop  over to buy  groceries  etc.  Would  definitely  recommend  this  place!
41509578,Brandon  is  a  hospitable  and  caring  host. he is  always  ready  to help.
41536506, I  feel  like  the  place  wasn't  clean  as  I  would  have  liked.  dead  cockroaches  on  the  floor  and  some  light  mold.
41566195, thanks  the  host  for  a  smooth  and  peaceful  stay .  thanks  for  his  kind  act.
41568582, house  is  amazing.  Easy  and  high-efficiency  communication  with  host.
41570615," great value,  5/5  rating  :)  very  smart  in  communication  in  different  language  and  knowledge  about  area  of  of  and  surrounding  area."
41601807," great  space,  very  convenient  location,  great  communication,  great  communication."
41611248,Irene  reconfirmed  my  booking  5  days  before  arrival  via  message. the  day  before  when  she  wrote  to  her  she  started  offering  me  alternatives  in  completely  different  locations  and  mostly  at  higher  prices.
41613235,"the  place  is  a  great  host,  great  place  and  a  value  for  your  penny."
41722716,i  referring  to  the  Loft  unit that  I  stayed  in  Gate  City.
41753013,"The hotel is in a good location,  very clean  and  comfortable "
41889066, one  of  the  rare  places  with  a  balcony.  Everything  went  smooth  except  for  back  and  forth  with  the  owner  making  changes.
41916277," the  pool  is  great,  the  gym  is  small  but  useful  and  the  sauna  is  amazing!!"
41926070,"i  had,  for  some  hitherto  irreconcilable  reasons,  one  of  if  not  the  worst  homestay  experiences  in  my  life  with  host  Pav  and  his  wife  somehow  colluded  together  to  threaten  me  for  loss  of  business"
41940620, The  apartment  suits  small  family  stay.
42079889,"the location  is  near  MRT  and  near  the  malls,  wonderful  location."
42081657, in  the  city.  remember  to  find  it  in  the  back  alley.  it  s  not  facing  the main  road.
42104603,a  very  pleased  as  a  budget  tourist.
42144452,very good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good  good
42190445,               
42260393," great  place,  clean&  convenient  and  well  priced."
42301881,kitchen  ware  are  good  but  need  to  add  the  amount  as  its  4  rooms.
42309475,the location is  covenient.  very  clean.  the  host is  friendly  and  helpful!  the  living  space is  really  stylish  too.
42337552,great  place  to  stay  very  convenient.  Usually  at  95%  capacity  regularly!
42337799," the  unit  is  cosy,  spacious,  and  clean.  the  reception  is  friendly  and  attentive.  the  cleaners  are  spot  on."
42417293,great  experience  overall!  Great  place!  Near  to  7-11!  Great  experience  overall!  Very  stylish  and  clean .
42545364," Reggie  and his  wife  are  friendly,  kind  and  accomodating .  there  are  food  court,  supermarket  and  laundry  services  within walking  distance."
42545850,"the house is located in the heart of Khatib, a short walk from hawkers, a supermarket and a playground. it's a great place to rest  since it's  cozy  quiet."
42555321,i was  a  little  disappointed  that  the  tv  was  not  a  smart  tv  so  couldn  connect  my  Netflix  to  it.
42555592,"great  place,  very  quiet,  very  good.  very  helpful  throughout  our  stay."
42555640,the apartment was spacious and had everything we needed. it was just 10 minutes walk to the train station. the staff were helpful.
42588720, this  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a  a 
42696868, I  have  felt  total  serenity  and  privacy  during  my  stay.  owner  very  friendly..i  recommend  this  place .
42697304,"a  clean,  quiet,  comfortable  bedroom  with  many  amenities  and  welcome  snacks.  centralised  location  (5  minutes  by  bus)  to  Food  Courts,  Shopping  Centres,  Supermarkets  and  Bus/MRT  stations."
42750393,"The landlord was very  good  and  great,  very  good  check  -in  experience."
42752743,The hotel was very clean and the staff were friendly and helpful.
42753075,it was  a  good  stay.
42780473,canceled  this  reservation  7  days  before  arrival.
42804408," the apartment is  really  nice,  but  entering  and exiting  the  building is  quite  difficult  and  time  consuming.  the apartment was  quite  complicated  too  to avoid the  lobby."
42829911," I  was  here  during lockdown,  so  I  spent  a  lot  of  time  in  the  room."
42872451,Host is very  responsive!
42885763,Papalex is  a  great  host..from  booking  of  of  to  checking  in  and  out  was  a  breeze  free.
42885911,rlly  didnt  expect  the  it  comfortable  and  cosy . also  there  is  netflix !!!!
42910492,the location is definitely not near to the  mrt  or  serangoon  garden. the  place  was  fine  and accessible  with washing  machine and  cooking  area.
42933385," the  heating  system  was  broken,  so  water  leaked  from  the  ceiling  from  dawn  and  felt  underdeveloped."
42983733,Neha  and her  team  is  very  professional  &  highly  responsive  towards  any  issue  we  have.
43007892,Jay  has been  helpful  and  responsive  throughout  and  nothing  short  of  an  excellent  host!
