listing_id,listing_url,name,description,picture_url,host_id,host_url,host_name,host_is_superhost,neighbourhood_cleansed,neighbourhood_group_cleansed,latitude,longitude,room_type,accommodates,price,has_availability,number_of_reviews,review_scores_rating,calculated_host_listings_count,good_review_rate,popularity_score
42186946,https://www.airbnb.com/rooms/42186946,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,"- Airconditioned, Lockable Room & Fully Private (no sharing with stranger)<br />- Single bed, wardrobe & study desk<br />- Bedsheet & Towel<br />- Unlimited wireless internet (1gbps)<br />- Access to Three bathrooms (shared with 7 occupants)<br />- This is a room within a guest-house-like residential apartment<br /><br /><b>The space</b><br />- Airconditioned, Lockable Room & Fully Private (no sharing with stranger)<br />- Single bed, wardrobe & study desk<br />- Bedsheet & Towel<br />- Unlimited wireless internet (1gbps)<br />- Access to Three bathrooms (shared with 7 occupants)<br />- This is a room within a guest-house-like residential apartment<br /><br /><b>Guest access</b><br />- Airconditioned, Lockable Room & Fully Private (no sharing with stranger)<br />- Singlebed, wardrobe & study desk<br />- Bedsheet & Towel<br />- Unlimited wireless internet (1gbps)<br />- Access to Three bathrooms (shared with 7 occupants)<br />- This is a room within a guest-house-like residential apartm",https://a0.muscache.com/pictures/38d0539c-8d1c-48d8-873e-b69f98e6c3ab.jpg,97878860,https://www.airbnb.com/users/show/97878860,Chess,0,Geylang,Central Region,1.31473,103.8816,0.25,1,41.0,t,0,,62,0.0,20.1181945
42190445,https://www.airbnb.com/rooms/42190445,Rental unit in Singapore · 1 bedroom · 1 bed · 3 shared baths,"- Airconditioned Queenbed room, wardrobe, desk, chair<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Bedsheet and Pillow provided, Free wifi 1gbps<br />- This is a room within a guest-house like apartment of 6/7 occupants<br />- 3 shared bathrooms cleaned twice a week by cleaner<br /><br /><b>The space</b><br />- Airconditioned Queenbed room, wardrobe, desk, chair<br />- Lockable Room & Fully Private (no sharing with strangers)<br />- Bedsheet and Pillow provided, Free wifi 1gbps<br />- This is a room within a guest-house like apartment of 6/7 occupants<br />- 3 shared bathrooms cleaned twice a week by cleaner<br /><br /><b>Guest access</b><br />- 24hr checkin via door code, No curfews (but do keep noise level down after 12am)<br />- Light cooking using shared microwave, induction cooker in kitchen<br />- Unlimited high speed wireless broadband usage <br />- Unlimited usage of washer + dryer<br />- Self service kettle (shared) for hot water<br />- Iron and boar",https://a0.muscache.com/pictures/miso/Hosting-42190445/original/9d6647fc-587c-411a-8084-c31f25cdcb3e.jpeg,201775246,https://www.airbnb.com/users/show/201775246,Hillary,0,Kallang,Central Region,1.31161,103.86259,0.25,1,49.0,t,1,5.0,44,0.0,14.3834885
42210964,https://www.airbnb.com/rooms/42210964,Condo in Tanjong Pagar · 1 bedroom · 1 bath,"Located at the heart of Singapore’s Central Business District, The places the modern professional right in the middle of the city’s buzz. Enjoy a wide variety of entertainment hotspots and dining options within walking distance; from conserved shophouses and historic buildings to artisan cafés selling local delights, Telok Ayer has fast become one of the freshest destinations for F&B in the city.<br /><br /><b>Other things to note</b><br />We like to make every one of our guests feel at home. To make your stay as comfortable as it can possibly be, let’s get the procedural duties done so that your stay will be fuss free! To abide by the Singapore rental law regulations, we seek your corporation to provide us a copy of passport/ IC and work pass( if any) to prove your valid stay in Singapore.<br /><br />Pets are allowed at the apartment with additional charges:<br />•	$10 per pet per day for Studio and 1BR Apartments.<br />•	$15 per pet per day for 2BR and 3BR Apartments.<br />•	Notes:<b",https://a0.muscache.com/pictures/c4149bd5-3b8d-4813-a1ce-51d25d637bea.jpg,66406177,https://www.airbnb.com/users/show/66406177,Jay,1,Outram,Central Region,1.28037,103.84687,0.5,2,169.0,t,0,,144,0.0,46.699103
42214291,https://www.airbnb.com/rooms/42214291,Rental unit in Singapore · 1 bedroom · 1 bed · 1 bath,"Welcoming 1-bedroom apartment in modern luxury condominium situated at the second CBD of the city. Located just at a walk of 3-4 minutes  from the Jurong East MRT and Jurong East Bus Interchange. Modern and perfect for singe or a couple traveler, a furnished & well-equipped unit for your next visit in the Singapore.<br /><br /><b>The space</b><br />Spread across 400-500 sq.ft.;  located at higher floor and furnished with full amenities and  facilities.  Featuring a private living & dining space, well-equipped kitchen, en-suite bathrooms and a spacious balcony for your exclusive use.<br /><br />• Unlimited Fiber WIFI internet<br />• Personal Meet & Greet<br />• Dedicated Customer Support<br />• Local TV channels<br />• Maintenance and Repair Service<br />• Full Access to All Condo Facilities<br /><br /><b>Guest access</b><br />Residents can access the in-house various facilities such as Swimming pool, Gymnasium, BBQ pits, Communal lounge and garden, etc.<br /><br /><b>Other things to no",https://a0.muscache.com/pictures/2b31db1b-06ab-423e-953d-be89b239a92f.jpg,156409670,https://www.airbnb.com/users/show/156409670,Tushita,0,Jurong East,West Region,1.33626,103.74356,0.5,2,195.0,t,0,,137,0.0,44.429136
42238629,https://www.airbnb.com/rooms/42238629,Rental unit in Singapore · 4 bedrooms · 10 beds · 4 baths,"Located right in one of the popular areas of the city, Little India. The apartment can accommodate up to 12 guests and is at a walking distance from Little India and  a few minutes’ drive from Mustafa Center, Bugis street, Raffles City as well as St. Andrew’s Cathedral. Art lovers will be delighted to know that Singapore Art Museum is just a few steps away from this apartment.<br /><br /><b>The space</b><br />Fully furnished private apartment includes four bedrooms, small dining room,  kitchen and four bathrooms which is a perfect option for a big groups and family. <br /><br />Modern amenities are present in the apartment, enjoy free Wi-Fi during your stay, A sitting area is present in the balcony for you to relax with your family members.<br /><br />In your apartment, a small kitchenette is provided with induction, small fridge and all cutlery.<br /><br />You can also access a  fully equipped kitchen located on level 4th that includes necessary kitchen utensils and premium amenities ",https://a0.muscache.com/pictures/703899e9-5fd6-4aab-8b45-056d1a09c13d.jpg,138649185,https://www.airbnb.com/users/show/138649185,Apac,0,Rochor,Central Region,1.30297,103.84918,0.5,12,550.0,t,0,,246,0.0,80.70205700000001
42239864,https://www.airbnb.com/rooms/42239864,Condo in Singapore · 1 bedroom · 1 bath,"Modern furnished <br />Master bedroom  at rivervalley.  With kitcken and dinning area. <br /><br />Nearby is valley point. <br />It  has a host of amenities that are readily available, such as major shopping centres, supermarkets, restaurants and eating establishments, banks, library, cinemas <br /><br /><br />and other entertainment facilities that can be found at Plaza Singapura, The Cathay and Park Mal",https://a0.muscache.com/pictures/409498a1-829e-4c80-9860-c9f3b3d6efc3.jpg,96718721,https://www.airbnb.com/users/show/96718721,Irene,0,Newton,Central Region,1.31149,103.83788,0.25,2,120.0,t,0,,11,0.0,3.7815605
42240675,https://www.airbnb.com/rooms/42240675,Condo in Singapore · 1 bedroom · 1 bed · 1 private bath,"Tranquil  modern ensuite room near Sophia<br /><br /><b>The space</b><br />Master BedRoom <br />With attached bathroom <br />Wardrobe <br /><br /><br />Near Rocher<br />And Dhoby Ghaut<br /><br /><br />the form of lush greenery and quiet corners. Mere minutes from work and play, Parc Emily offers the best of bustling city life and private garden tranquility. Whether you enjoy the excitement of a cosmopolitan lifestyle or the tranquility <br /><br /><br />lush greenery and quiet corners. Mere minutes from work and play, Parc Emily offers the best of bustling city life and private garden tranquility. Whether you enjoy the excitement of a cosmopolitan lifestyle or the tranquility of a peaceful haven, Parc Emily is an ideal home that will pamper your ever-changing mood with the best of both worlds.<br /><br /><br />view window <br />Wardrobe <br />Attached bathroom<br /><br />- kitchen <br />- living room with sofa dining area<br /><br />Small condo facilities",https://a0.muscache.com/pictures/fed735ca-82ce-42b2-8ad8-619ac3d11389.jpg,96718721,https://www.airbnb.com/users/show/96718721,Irene,0,Novena,Central Region,1.31994,103.8535,0.25,1,120.0,t,0,,11,0.0,3.6697255
42259371,https://www.airbnb.com/rooms/42259371,Loft in Singapore · 1 bedroom · 1 bed · 1 bath,"A short walk to Nicoll Highway MRT, well-furnished Loft 1-bedroom space apt for a couple or single expat in the cultural district of Singapore. Access to in-house gymnasium and pool makes it ultra comfort for your stay. Close proximity to famous Bugis street, Little India, Mustafa centre, etc.<br /><br /><b>The space</b><br />Spread across into 400-450 sq.ft. step into a beautiful loft space located in the cultural and heritage district of Singapore. Featuring living & dining space, queen bed, en-suite bathroom, well-equipped kitchen and a balcony with city views.<br /><br />• Air-conditioning with individual thermostat control<br />• High speed broadband Internet<br />• Complimentary TV Channels<br />• Fully equipped kitchen with refrigerator, cooker and hood, microwave oven, electric kettle<br />• Washer and Dryer<br />• Steam iron and ironing board<br />• 24-hour security and CCTV surveillance system<br />• Card proximity security system<br />• Once a week housekeeping<br /><br /><b",https://a0.muscache.com/pictures/795b1b03-c52a-40a0-89d4-3929d8b7817c.jpg,138649185,https://www.airbnb.com/users/show/138649185,Apac,0,Kallang,Central Region,1.30322,103.86345,0.5,2,165.0,t,0,,246,0.0,79.583707
42260065,https://www.airbnb.com/rooms/42260065,Condo in Jurong East · 2 bedrooms · 2 baths,"The property is situated near International Business Park and Ng Teng Fong Hospital. It is within walking distance from major malls in the west of Singapore, which are JCube, West Gate, and GEM and is also a short drive from world class tertiary institutions. The apartments are fully air-conditioned with high speed broadband Internet, complimentary TV Channels, 24-hour security<br /><br /><b>The space</b><br />The bright and airy two bedroom loft apartment is ideal for guests who'll like a relaxing stay with plenty of convenient amenities nearby. You can find shopping malls with supermarkets, restaurants, convenient stores and public transport in less than 10 minutes walk away. <br /><br />The apartment comes with living area, open concept kitchen, two bedrooms with comfortable queen size beds, en-suite bathrooms, a balcony, and wardrobes.<br /><br />The apartment comes fully furnished including the following amenities: <br />- Complimentary Wifi<br />- 2 Queen Size Bed <br />- Sofa <b",https://a0.muscache.com/pictures/9a77ce75-1e20-4585-9b05-647e60786ac3.jpg,66406177,https://www.airbnb.com/users/show/66406177,Jay,1,Jurong East,West Region,1.33525,103.74116,0.5,4,158.0,t,0,,144,0.0,46.922773
42260393,https://www.airbnb.com/rooms/42260393,Condo in Farrer Park · 1 bedroom · 1 bath,"The property is located at Little India area of Singapore, just 5 minutes walk from Farrer Park MRT Station. A cultural and bustling neighbourhood, there are plenty of amenities and services within walking distance, restaurants, supermarkets, shopping malls, amongst many other small and interesting boutiques. The property is also located a stone throw away from Farrer Park Hospital and 5 to 10 minutes drive away from KK Women and Children's Hospital.<br /><br /><b>The space</b><br />The modern and fully furnished 1 bedroom apartment is ideal for guests who'll like a relaxing stay with plenty of convenient amenities nearby. Markets, supermarkets, food centers, convenient stores and cultural hangouts are in abundance within walking distance of the apartment.<br /><br />The apartment comes with a spacious living room, an open concept kitchen, bedroom with comfortable queen size bed, en-suite bathroom, and wardrobe.<br /><br />The apartment comes fully furnished including the following ame",https://a0.muscache.com/pictures/5f7bebde-e584-4602-9133-4aa65d3377f2.jpg,66406177,https://www.airbnb.com/users/show/66406177,Jay,1,Kallang,Central Region,1.31343,103.85975,0.5,2,127.0,t,1,5.0,144,100.0,90.964739
42301284,https://www.airbnb.com/rooms/42301284,Serviced apartment in Singapore · 1 bedroom · 1 bed · 1 bath,"Situated by the waterfront of Singapore River, this spacious and luxurious, 1-bedroom apartment is away from the hustle and bustle of the city and yet maintains an excellent proximity from the central business district. With some amazing apartment facilities and a well-furnished suites with all appliances, it's a complete home away from home.<br /><br /><b>The space</b><br />Spread into 614-710 sq.ft., These one bedroom apartment residences are beautifully appointed with separate living, dining, kitchen and bedroom areas, as well as an en suite bathroom. Beautifully appointed with separate living and dining space, a well-equipped kitchen, King size bedroom with en-suite bathrooms.<br /><br />• Modern and well-equipped kitchenette with Microwave-oven, Dishwasher, Designer cutlery and crockery, etc.<br />• Complimentary Wi-Fi access<br />• Comprehensive home entertainment system<br />• Nespresso coffee machine<br />• Separate washing machine and dryer<br />• In-room personal safe<br />• ",https://a0.muscache.com/pictures/miso/Hosting-42301284/original/0b0bab07-437f-4713-8b90-0bfad52a6e63.jpeg,156409670,https://www.airbnb.com/users/show/156409670,Tushita,0,River Valley,Central Region,1.29302,103.84111,0.5,2,510.0,t,0,,137,0.0,44.429136
